Physician,Date,NewPrescription,Samples,Details,CompetitorNew,MedicalCPI,DRG,Psych
152,14,14,10,2,26,255.5,363.51,0
153,14,12,0,1,11,255.5,363.51,0
154,14,15,11,2,14,255.5,363.51,0
155,14,11,4,2,32,255.5,363.51,0
156,14,10,0,0,27,255.5,363.51,0
157,14,10,0,0,38,255.5,363.51,0
158,14,13,2,1,11,255.5,363.51,0
159,14,12,4,4,112,255.5,363.51,0
160,14,14,0,5,22,255.5,363.51,0
161,14,12,0,0,21,255.5,363.51,0
162,14,14,5,1,14,255.5,363.51,0
163,14,13,0,2,25,255.5,363.51,0
164,14,10,0,0,7,255.5,363.51,0
165,14,13,0,4,12,255.5,363.51,0
166,14,12,4,5,20,255.5,363.51,0
167,14,10,0,0,10,255.5,363.51,0
168,14,12,0,2,3,255.5,363.51,1
169,14,10,0,0,42,255.5,363.51,0
170,14,11,0,0,29,255.5,363.51,0
171,14,10,0,0,27,255.5,363.51,0
172,14,11,5,2,14,255.5,363.51,0
173,14,14,0,0,9,255.5,363.51,0
174,14,12,16,2,9,255.5,363.51,0
175,14,12,0,0,47,255.5,363.51,0
176,14,13,10,2,26,255.5,363.51,0
177,14,14,0,2,13,255.5,363.51,0
178,14,14,0,3,32,255.5,363.51,0
179,14,12,4,1,47,255.5,363.51,0
180,14,11,0,1,33,255.5,363.51,0
181,14,13,3,3,32,255.5,363.51,0
182,14,12,0,3,20,255.5,363.51,0
183,14,12,0,2,8,255.5,363.51,0
1,15,10,0,0,9,257,320.63,1
2,15,12,4,2,8,257,320.63,0
3,15,11,0,2,20,257,320.63,0
4,15,10,0,0,37,257,320.63,0
5,15,13,6,3,1,257,320.63,0
6,15,13,0,2,9,257,320.63,0
7,15,13,0,5,7,257,320.63,0
8,15,14,0,5,15,257,320.63,0
9,15,11,0,3,30,257,320.63,0
10,15,11,0,2,7,257,320.63,0
11,15,10,0,1,3,257,320.63,0
12,15,10,0,0,29,257,320.63,0
13,15,11,0,5,12,257,320.63,0
14,15,10,0,0,22,257,320.63,0
15,15,10,0,0,20,257,320.63,0
16,15,13,0,2,45,257,320.63,0
17,15,10,0,0,26,257,320.63,0
18,15,13,0,0,20,257,320.63,0
19,15,15,5,6,19,257,320.63,0
20,15,11,0,1,5,257,320.63,0
21,15,10,0,2,30,257,320.63,0
22,15,14,5,1,12,257,320.63,0
23,15,14,0,2,8,257,320.63,0
24,15,11,0,3,27,257,320.63,0
25,15,10,0,0,13,257,320.63,0
26,15,11,0,1,15,257,320.63,0
27,15,11,0,1,23,257,320.63,0
28,15,11,12,5,49,257,320.63,0
29,15,14,0,3,17,257,320.63,0
30,15,15,0,2,7,257,320.63,0
31,15,14,10,2,29,257,320.63,0
32,15,11,0,1,2,257,320.63,0
33,15,11,0,1,46,257,320.63,0
34,15,11,0,1,12,257,320.63,0
35,15,11,3,2,13,257,320.63,0
36,15,12,0,1,21,257,320.63,0
37,15,14,8,2,14,257,320.63,0
38,15,13,0,1,11,257,320.63,0
39,15,11,0,3,7,257,320.63,0
40,15,11,0,1,10,257,320.63,0
41,15,14,0,0,10,257,320.63,0
42,15,11,0,7,7,257,320.63,0
43,15,13,0,2,17,257,320.63,0
44,15,11,0,0,13,257,320.63,0
45,15,10,0,0,12,257,320.63,0
46,15,11,0,2,58,257,320.63,0
47,15,10,0,0,35,257,320.63,0
48,15,14,0,2,22,257,320.63,0
49,15,13,0,0,33,257,320.63,0
50,15,14,15,4,10,257,320.63,0
51,15,14,0,3,29,257,320.63,0
52,15,10,0,0,3,257,320.63,0
53,15,12,3,4,18,257,320.63,0
54,15,13,0,2,29,257,320.63,0
55,15,12,0,0,20,257,320.63,0
56,15,13,3,2,6,257,320.63,0
57,15,11,0,3,12,257,320.63,0
58,15,17,21,6,31,257,320.63,0
59,15,12,0,2,16,257,320.63,0
60,15,13,4,3,12,257,320.63,0
61,15,11,6,0,11,257,320.63,0
62,15,16,0,2,14,257,320.63,0
63,15,13,0,4,44,257,320.63,0
64,15,13,0,4,11,257,320.63,0
65,15,11,0,0,17,257,320.63,0
66,15,10,0,0,10,257,320.63,0
67,15,10,0,0,10,257,320.63,0
68,15,12,0,2,13,257,320.63,0
69,15,12,20,4,10,257,320.63,0
70,15,15,20,2,67,257,320.63,0
71,15,11,0,1,8,257,320.63,0
72,15,12,0,0,12,257,320.63,0
73,15,13,0,0,23,257,320.63,0
74,15,10,2,1,9,257,320.63,0
75,15,10,0,1,9,257,320.63,0
76,15,12,0,3,21,257,320.63,0
77,15,14,0,3,22,257,320.63,0
78,15,13,9,2,5,257,320.63,0
79,15,10,0,1,17,257,320.63,0
80,15,14,0,4,28,257,320.63,0
81,15,11,0,3,29,257,320.63,0
82,15,14,0,1,10,257,320.63,0
83,15,10,0,3,6,257,320.63,0
84,15,10,0,0,15,257,320.63,0
85,15,13,0,2,27,257,320.63,0
86,15,13,6,3,19,257,320.63,0
87,15,15,10,4,19,257,320.63,0
88,15,13,10,2,15,257,320.63,0
89,15,11,0,3,4,257,320.63,0
90,15,11,0,4,32,257,320.63,0
91,15,10,0,0,16,257,320.63,0
92,15,11,0,2,22,257,320.63,0
93,15,10,0,0,4,257,320.63,0
94,15,13,0,1,22,257,320.63,0
95,15,11,0,0,5,257,320.63,0
96,15,12,0,2,4,257,320.63,0
97,15,13,0,0,37,257,320.63,0
98,15,10,0,0,71,257,320.63,0
99,15,12,2,2,36,257,320.63,0
100,15,14,0,2,29,257,320.63,0
101,15,12,0,1,29,257,320.63,0
102,15,10,0,0,17,257,320.63,1
103,15,12,0,1,19,257,320.63,0
104,15,11,0,2,31,257,320.63,0
105,15,13,0,1,28,257,320.63,0
106,15,12,2,2,20,257,320.63,0
107,15,12,0,0,39,257,320.63,0
108,15,11,6,1,11,257,320.63,0
109,15,11,0,0,13,257,320.63,0
110,15,13,0,3,79,257,320.63,0
111,15,12,0,2,40,257,320.63,0
112,15,13,0,2,21,257,320.63,0
113,15,12,0,0,12,257,320.63,0
114,15,12,0,0,22,257,320.63,0
115,15,12,0,1,16,257,320.63,0
116,15,11,0,0,32,257,320.63,0
117,15,10,0,0,20,257,320.63,0
118,15,14,13,5,22,257,320.63,0
119,15,12,8,2,32,257,320.63,0
120,15,11,0,0,23,257,320.63,0
121,15,16,6,5,28,257,320.63,0
122,15,16,15,5,35,257,320.63,0
123,15,13,0,2,20,257,320.63,0
124,15,10,0,2,16,257,320.63,0
125,15,12,0,1,28,257,320.63,0
126,15,12,0,2,32,257,320.63,0
127,15,10,0,1,40,257,320.63,0
128,15,12,2,1,43,257,320.63,0
129,15,13,2,3,42,257,320.63,0
130,15,12,0,0,17,257,320.63,0
131,15,11,0,0,32,257,320.63,0
132,15,10,0,0,13,257,320.63,0
133,15,12,0,5,30,257,320.63,0
134,15,14,0,3,25,257,320.63,0
135,15,13,0,0,16,257,320.63,0
136,15,14,4,3,92,257,320.63,0
137,15,12,0,2,28,257,320.63,0
138,15,13,0,0,45,257,320.63,0
139,15,11,0,2,60,257,320.63,0
140,15,12,0,1,21,257,320.63,0
141,15,12,0,1,33,257,320.63,0
142,15,14,0,1,15,257,320.63,0
143,15,12,0,3,28,257,320.63,0
144,15,12,5,2,43,257,320.63,0
145,15,12,0,3,8,257,320.63,0
146,15,11,0,1,25,257,320.63,0
147,15,14,0,2,9,257,320.63,0
148,15,14,0,2,56,257,320.63,0
149,15,13,0,1,18,257,320.63,0
150,15,13,0,2,50,257,320.63,0
151,15,11,0,1,12,257,320.63,0
152,15,14,3,1,27,257,320.63,0
153,15,12,0,2,19,257,320.63,0
154,15,14,0,0,14,257,320.63,0
155,15,11,3,2,32,257,320.63,0
156,15,10,0,0,14,257,320.63,0
157,15,10,0,0,44,257,320.63,0
158,15,13,2,1,11,257,320.63,0
159,15,12,0,3,104,257,320.63,0
160,15,14,0,5,16,257,320.63,0
161,15,13,0,3,33,257,320.63,0
162,15,14,0,1,23,257,320.63,0
163,15,14,0,6,39,257,320.63,0
164,15,10,0,1,17,257,320.63,0
165,15,13,0,3,30,257,320.63,0
166,15,12,0,4,10,257,320.63,0
167,15,10,0,0,7,257,320.63,0
168,15,12,0,3,1,257,320.63,1
169,15,10,0,0,42,257,320.63,0
170,15,12,0,5,35,257,320.63,0
171,15,10,0,0,10,257,320.63,0
172,15,11,0,2,8,257,320.63,0
173,15,14,0,0,4,257,320.63,0
174,15,12,2,2,15,257,320.63,0
175,15,12,0,1,47,257,320.63,0
176,15,13,2,2,30,257,320.63,0
177,15,14,0,2,9,257,320.63,0
178,15,14,0,1,33,257,320.63,0
179,15,12,0,0,48,257,320.63,0
180,15,12,15,3,37,257,320.63,0
181,15,13,0,2,24,257,320.63,0
182,15,12,0,2,25,257,320.63,0
183,15,12,0,1,8,257,320.63,0
1,16,10,0,0,14,258.1,347.39,1
2,16,12,4,2,15,258.1,347.39,0
3,16,11,0,1,21,258.1,347.39,0
4,16,10,0,0,38,258.1,347.39,0
5,16,13,0,2,4,258.1,347.39,0
6,16,13,4,3,8,258.1,347.39,0
7,16,13,0,2,10,258.1,347.39,0
8,16,14,0,3,26,258.1,347.39,0
9,16,11,0,3,18,258.1,347.39,0
10,16,11,0,1,10,258.1,347.39,0
11,16,10,0,0,2,258.1,347.39,0
12,16,10,0,0,27,258.1,347.39,0
13,16,11,0,3,8,258.1,347.39,0
14,16,10,0,0,25,258.1,347.39,0
15,16,10,0,0,6,258.1,347.39,0
16,16,13,0,2,36,258.1,347.39,0
17,16,10,0,0,12,258.1,347.39,0
18,16,13,0,1,22,258.1,347.39,0
19,16,14,0,1,33,258.1,347.39,0
20,16,11,0,0,2,258.1,347.39,0
21,16,10,0,1,16,258.1,347.39,0
22,16,14,5,2,16,258.1,347.39,0
23,16,14,4,3,6,258.1,347.39,0
24,16,11,0,3,23,258.1,347.39,0
25,16,10,0,0,7,258.1,347.39,0
26,16,11,0,1,18,258.1,347.39,0
27,16,12,3,3,28,258.1,347.39,0
28,16,11,10,3,31,258.1,347.39,0
29,16,14,0,1,14,258.1,347.39,0
30,16,15,0,4,4,258.1,347.39,0
31,16,14,5,2,17,258.1,347.39,0
32,16,12,3,4,2,258.1,347.39,0
33,16,11,0,2,56,258.1,347.39,0
34,16,11,0,2,7,258.1,347.39,0
35,16,11,0,0,10,258.1,347.39,0
36,16,12,0,1,28,258.1,347.39,0
37,16,14,3,1,10,258.1,347.39,0
38,16,13,0,1,9,258.1,347.39,0
39,16,11,0,1,9,258.1,347.39,0
40,16,11,0,0,6,258.1,347.39,0
41,16,14,6,0,4,258.1,347.39,0
42,16,10,0,2,7,258.1,347.39,0
43,16,13,3,2,14,258.1,347.39,0
44,16,11,0,0,18,258.1,347.39,0
45,16,10,0,0,12,258.1,347.39,0
46,16,11,0,3,52,258.1,347.39,0
47,16,10,0,0,57,258.1,347.39,0
48,16,15,0,7,21,258.1,347.39,0
49,16,14,6,2,23,258.1,347.39,0
50,16,13,0,2,16,258.1,347.39,0
51,16,14,0,3,27,258.1,347.39,0
52,16,10,0,0,14,258.1,347.39,0
53,16,12,0,1,13,258.1,347.39,0
54,16,13,6,2,34,258.1,347.39,0
55,16,12,0,0,24,258.1,347.39,0
56,16,13,0,2,13,258.1,347.39,0
57,16,11,0,1,16,258.1,347.39,0
58,16,17,24,4,35,258.1,347.39,0
59,16,12,0,1,21,258.1,347.39,0
60,16,13,0,4,11,258.1,347.39,0
61,16,11,0,1,19,258.1,347.39,0
62,16,17,10,3,20,258.1,347.39,0
63,16,13,0,3,43,258.1,347.39,0
64,16,13,10,3,12,258.1,347.39,0
65,16,11,0,0,22,258.1,347.39,0
66,16,11,0,4,24,258.1,347.39,0
67,16,10,0,0,28,258.1,347.39,0
68,16,12,5,2,18,258.1,347.39,0
69,16,11,0,1,19,258.1,347.39,0
70,16,16,33,2,67,258.1,347.39,0
71,16,11,0,2,18,258.1,347.39,0
72,16,12,0,0,9,258.1,347.39,0
73,16,13,0,0,18,258.1,347.39,0
74,16,10,0,2,15,258.1,347.39,0
75,16,10,0,0,17,258.1,347.39,0
76,16,12,0,4,38,258.1,347.39,0
77,16,14,0,3,26,258.1,347.39,0
78,16,13,7,1,14,258.1,347.39,0
79,16,10,0,0,13,258.1,347.39,0
80,16,14,0,5,24,258.1,347.39,0
81,16,11,0,1,35,258.1,347.39,0
82,16,14,0,3,6,258.1,347.39,0
83,16,10,0,1,7,258.1,347.39,0
84,16,10,0,0,30,258.1,347.39,0
85,16,13,0,4,36,258.1,347.39,0
86,16,13,1,2,36,258.1,347.39,0
87,16,15,0,3,29,258.1,347.39,0
88,16,13,0,2,14,258.1,347.39,0
89,16,11,6,2,14,258.1,347.39,0
90,16,11,0,2,50,258.1,347.39,0
91,16,10,0,0,29,258.1,347.39,0
92,16,11,0,2,19,258.1,347.39,0
93,16,10,0,0,4,258.1,347.39,0
94,16,13,0,2,24,258.1,347.39,0
95,16,11,0,0,11,258.1,347.39,0
96,16,12,0,1,24,258.1,347.39,0
97,16,13,4,1,36,258.1,347.39,0
98,16,10,0,0,61,258.1,347.39,0
99,16,12,0,3,39,258.1,347.39,0
100,16,14,8,2,26,258.1,347.39,0
101,16,13,0,4,27,258.1,347.39,0
102,16,10,0,0,20,258.1,347.39,1
103,16,12,0,0,16,258.1,347.39,0
104,16,12,15,3,41,258.1,347.39,0
105,16,13,1,1,23,258.1,347.39,0
106,16,12,5,2,12,258.1,347.39,0
107,16,12,0,1,25,258.1,347.39,0
108,16,11,8,0,14,258.1,347.39,0
109,16,11,0,1,26,258.1,347.39,0
110,16,13,0,1,73,258.1,347.39,0
111,16,12,0,2,30,258.1,347.39,0
112,16,13,0,1,15,258.1,347.39,0
113,16,12,0,0,30,258.1,347.39,0
114,16,12,0,0,27,258.1,347.39,0
115,16,13,0,4,14,258.1,347.39,0
116,16,11,0,0,49,258.1,347.39,0
117,16,10,0,0,23,258.1,347.39,0
118,16,13,4,2,33,258.1,347.39,0
119,16,12,0,2,20,258.1,347.39,0
120,16,11,0,0,27,258.1,347.39,0
121,16,16,6,4,15,258.1,347.39,0
122,16,16,6,3,50,258.1,347.39,0
123,16,14,0,4,12,258.1,347.39,0
124,16,10,0,1,8,258.1,347.39,0
125,16,12,0,3,31,258.1,347.39,0
126,16,12,0,3,36,258.1,347.39,0
127,16,10,0,0,34,258.1,347.39,0
128,16,13,3,4,34,258.1,347.39,0
129,16,13,0,1,37,258.1,347.39,0
130,16,12,0,0,15,258.1,347.39,0
131,16,11,0,0,39,258.1,347.39,0
132,16,10,0,0,13,258.1,347.39,0
133,16,12,0,2,37,258.1,347.39,0
134,16,14,0,2,24,258.1,347.39,0
135,16,13,0,0,23,258.1,347.39,0
136,16,14,2,3,88,258.1,347.39,0
137,16,12,0,4,27,258.1,347.39,0
138,16,14,0,4,55,258.1,347.39,0
139,16,11,0,2,43,258.1,347.39,0
140,16,12,0,3,13,258.1,347.39,0
141,16,12,0,1,46,258.1,347.39,0
142,16,14,0,2,24,258.1,347.39,0
143,16,12,0,4,53,258.1,347.39,0
144,16,12,0,0,41,258.1,347.39,0
145,16,13,0,6,5,258.1,347.39,0
146,16,11,0,0,32,258.1,347.39,0
147,16,15,0,5,12,258.1,347.39,0
148,16,14,0,0,90,258.1,347.39,0
149,16,13,0,1,14,258.1,347.39,0
150,16,14,17,2,47,258.1,347.39,0
151,16,11,1,1,15,258.1,347.39,0
152,16,14,0,1,30,258.1,347.39,0
153,16,12,0,2,15,258.1,347.39,0
154,16,14,2,0,22,258.1,347.39,0
155,16,11,3,1,36,258.1,347.39,0
156,16,10,0,0,15,258.1,347.39,0
157,16,10,0,0,40,258.1,347.39,0
158,16,13,6,1,28,258.1,347.39,0
159,16,12,0,1,91,258.1,347.39,0
160,16,14,0,3,27,258.1,347.39,0
161,16,13,0,2,22,258.1,347.39,0
162,16,14,4,2,19,258.1,347.39,0
163,16,14,0,5,34,258.1,347.39,0
164,16,10,0,1,16,258.1,347.39,0
165,16,13,0,4,20,258.1,347.39,0
166,16,12,0,2,14,258.1,347.39,0
167,16,10,0,0,14,258.1,347.39,0
168,16,12,0,2,8,258.1,347.39,1
169,16,10,0,0,54,258.1,347.39,0
170,16,12,0,1,33,258.1,347.39,0
171,16,10,0,0,13,258.1,347.39,0
172,16,11,0,1,8,258.1,347.39,0
173,16,15,10,0,2,258.1,347.39,0
174,16,12,2,2,11,258.1,347.39,0
175,16,12,0,1,32,258.1,347.39,0
176,16,13,6,3,23,258.1,347.39,0
177,16,14,0,0,12,258.1,347.39,0
178,16,15,0,4,23,258.1,347.39,0
179,16,12,0,0,44,258.1,347.39,0
180,16,12,0,3,46,258.1,347.39,0
181,16,14,10,7,18,258.1,347.39,0
182,16,12,0,2,28,258.1,347.39,0
183,16,12,0,0,7,258.1,347.39,0
1,17,10,0,0,17,258.8,375.48,1
2,17,12,0,1,8,258.8,375.48,0
3,17,11,0,1,13,258.8,375.48,0
4,17,10,0,0,47,258.8,375.48,0
5,17,13,4,0,4,258.8,375.48,0
6,17,13,0,3,6,258.8,375.48,0
7,17,13,0,1,9,258.8,375.48,0
8,17,14,0,1,21,258.8,375.48,0
9,17,11,0,1,26,258.8,375.48,0
10,17,11,0,2,10,258.8,375.48,0
11,17,10,0,0,0,258.8,375.48,0
12,17,10,0,0,24,258.8,375.48,0
13,17,11,0,3,10,258.8,375.48,0
14,17,10,0,2,18,258.8,375.48,0
15,17,10,0,2,12,258.8,375.48,0
16,17,13,4,2,65,258.8,375.48,0
17,17,10,0,0,23,258.8,375.48,0
18,17,13,0,1,23,258.8,375.48,0
19,17,15,6,3,32,258.8,375.48,0
20,17,11,0,0,8,258.8,375.48,0
21,17,10,0,2,25,258.8,375.48,0
22,17,14,0,0,16,258.8,375.48,0
23,17,14,0,3,9,258.8,375.48,0
24,17,11,0,3,20,258.8,375.48,0
25,17,10,0,0,12,258.8,375.48,0
26,17,11,0,0,19,258.8,375.48,0
27,17,12,0,2,29,258.8,375.48,0
28,17,11,0,1,26,258.8,375.48,0
29,17,14,0,1,16,258.8,375.48,0
30,17,15,0,1,0,258.8,375.48,0
31,17,14,6,1,18,258.8,375.48,0
32,17,11,0,0,0,258.8,375.48,0
33,17,11,0,0,31,258.8,375.48,0
34,17,11,4,2,12,258.8,375.48,0
35,17,11,0,1,5,258.8,375.48,0
36,17,12,0,1,22,258.8,375.48,0
37,17,14,2,1,5,258.8,375.48,0
38,17,13,0,0,18,258.8,375.48,0
39,17,11,0,2,4,258.8,375.48,0
40,17,11,0,0,8,258.8,375.48,0
41,17,14,0,0,6,258.8,375.48,0
42,17,10,0,1,8,258.8,375.48,0
43,17,13,0,2,14,258.8,375.48,0
44,17,11,0,0,11,258.8,375.48,0
45,17,10,0,0,24,258.8,375.48,0
46,17,11,0,0,51,258.8,375.48,0
47,17,10,0,0,46,258.8,375.48,0
48,17,14,0,0,39,258.8,375.48,0
49,17,14,0,1,20,258.8,375.48,0
50,17,13,0,0,27,258.8,375.48,0
51,17,14,0,1,34,258.8,375.48,0
52,17,10,0,0,6,258.8,375.48,0
53,17,12,0,0,4,258.8,375.48,0
54,17,14,15,4,25,258.8,375.48,0
55,17,12,2,1,22,258.8,375.48,0
56,17,13,0,0,9,258.8,375.48,0
57,17,11,6,0,15,258.8,375.48,0
58,17,17,8,3,32,258.8,375.48,0
59,17,12,0,0,11,258.8,375.48,0
60,17,13,0,3,17,258.8,375.48,0
61,17,11,2,0,17,258.8,375.48,0
62,17,17,0,2,21,258.8,375.48,0
63,17,13,0,0,37,258.8,375.48,0
64,17,13,0,3,8,258.8,375.48,0
65,17,11,0,0,22,258.8,375.48,0
66,17,11,0,0,9,258.8,375.48,0
67,17,10,0,0,14,258.8,375.48,0
68,17,12,0,0,13,258.8,375.48,0
69,17,11,0,1,22,258.8,375.48,0
70,17,15,4,1,57,258.8,375.48,0
71,17,11,0,1,7,258.8,375.48,0
72,17,12,0,1,6,258.8,375.48,0
73,17,13,0,0,9,258.8,375.48,0
74,17,10,0,0,15,258.8,375.48,0
75,17,10,0,1,14,258.8,375.48,0
76,17,12,0,3,32,258.8,375.48,0
77,17,14,6,1,18,258.8,375.48,0
78,17,13,0,0,15,258.8,375.48,0
79,17,10,0,2,23,258.8,375.48,0
80,17,14,0,4,34,258.8,375.48,0
81,17,11,0,2,24,258.8,375.48,0
82,17,14,0,2,9,258.8,375.48,0
83,17,10,0,1,8,258.8,375.48,0
84,17,10,0,0,31,258.8,375.48,0
85,17,13,0,1,27,258.8,375.48,0
86,17,13,0,1,35,258.8,375.48,0
87,17,15,0,5,21,258.8,375.48,0
88,17,13,0,0,16,258.8,375.48,0
89,17,11,0,2,9,258.8,375.48,0
90,17,11,0,3,51,258.8,375.48,0
91,17,10,0,0,11,258.8,375.48,0
92,17,11,0,2,18,258.8,375.48,0
93,17,10,0,0,4,258.8,375.48,0
94,17,13,0,2,29,258.8,375.48,0
95,17,11,0,0,4,258.8,375.48,0
96,17,12,0,2,27,258.8,375.48,0
97,17,13,0,3,33,258.8,375.48,0
98,17,10,0,0,70,258.8,375.48,0
99,17,12,6,2,41,258.8,375.48,0
100,17,14,0,0,30,258.8,375.48,0
101,17,13,2,3,17,258.8,375.48,0
102,17,10,0,0,18,258.8,375.48,1
103,17,12,0,0,19,258.8,375.48,0
104,17,12,10,3,52,258.8,375.48,0
105,17,13,0,1,22,258.8,375.48,0
106,17,12,10,2,16,258.8,375.48,0
107,17,12,0,1,17,258.8,375.48,0
108,17,11,8,0,13,258.8,375.48,0
109,17,11,2,1,10,258.8,375.48,0
110,17,13,0,1,58,258.8,375.48,0
111,17,12,0,2,32,258.8,375.48,0
112,17,13,2,1,28,258.8,375.48,0
113,17,12,0,0,21,258.8,375.48,0
114,17,12,0,0,16,258.8,375.48,0
115,17,13,0,0,8,258.8,375.48,0
116,17,11,0,0,35,258.8,375.48,0
117,17,10,0,0,11,258.8,375.48,0
118,17,13,4,3,43,258.8,375.48,0
119,17,12,0,0,22,258.8,375.48,0
120,17,11,0,0,17,258.8,375.48,0
121,17,15,0,0,23,258.8,375.48,0
122,17,16,0,3,34,258.8,375.48,0
123,17,14,0,3,6,258.8,375.48,0
124,17,10,0,1,11,258.8,375.48,0
125,17,12,0,3,34,258.8,375.48,0
126,17,12,6,1,33,258.8,375.48,0
127,17,10,0,0,35,258.8,375.48,0
128,17,13,0,2,33,258.8,375.48,0
129,17,14,14,1,40,258.8,375.48,0
130,17,12,0,0,18,258.8,375.48,0
131,17,11,0,0,37,258.8,375.48,0
132,17,10,0,0,12,258.8,375.48,0
133,17,12,0,0,29,258.8,375.48,0
134,17,14,5,2,24,258.8,375.48,0
135,17,13,0,0,12,258.8,375.48,0
136,17,14,6,4,72,258.8,375.48,0
137,17,12,0,1,34,258.8,375.48,0
138,17,14,0,0,54,258.8,375.48,0
139,17,11,0,5,75,258.8,375.48,0
140,17,12,0,0,23,258.8,375.48,0
141,17,12,0,1,40,258.8,375.48,0
142,17,14,0,2,25,258.8,375.48,0
143,17,12,0,0,65,258.8,375.48,0
144,17,12,2,1,48,258.8,375.48,0
145,17,12,0,0,4,258.8,375.48,0
146,17,11,0,1,42,258.8,375.48,0
147,17,15,0,3,10,258.8,375.48,0
148,17,14,0,0,55,258.8,375.48,0
149,17,13,3,1,25,258.8,375.48,0
150,17,14,0,2,50,258.8,375.48,0
151,17,11,0,0,14,258.8,375.48,0
152,17,15,0,4,21,258.8,375.48,0
153,17,12,0,0,15,258.8,375.48,0
154,17,14,0,1,4,258.8,375.48,0
155,17,11,7,2,22,258.8,375.48,0
156,17,10,0,0,20,258.8,375.48,0
157,17,10,0,0,26,258.8,375.48,0
158,17,13,1,1,21,258.8,375.48,0
159,17,12,0,3,85,258.8,375.48,0
160,17,14,0,4,20,258.8,375.48,0
161,17,13,0,2,38,258.8,375.48,0
162,17,14,0,1,18,258.8,375.48,0
163,17,14,0,2,41,258.8,375.48,0
164,17,10,0,1,15,258.8,375.48,0
165,17,13,1,1,21,258.8,375.48,0
166,17,12,0,2,10,258.8,375.48,0
167,17,10,0,0,6,258.8,375.48,0
168,17,12,2,2,7,258.8,375.48,1
169,17,10,0,0,66,258.8,375.48,0
170,17,12,0,2,48,258.8,375.48,0
171,17,10,0,0,12,258.8,375.48,0
172,17,11,3,2,7,258.8,375.48,0
173,17,15,0,0,4,258.8,375.48,0
174,17,12,0,2,7,258.8,375.48,0
175,17,12,0,1,39,258.8,375.48,0
176,17,13,6,0,39,258.8,375.48,0
177,17,14,0,0,10,258.8,375.48,0
178,17,15,0,2,15,258.8,375.48,0
179,17,12,0,1,29,258.8,375.48,0
180,17,12,0,0,33,258.8,375.48,0
181,17,13,5,2,28,258.8,375.48,0
182,17,12,0,2,26,258.8,375.48,0
183,17,12,0,0,4,258.8,375.48,0
1,18,10,0,0,13,259.4,389.07,1
2,18,12,0,0,7,259.4,389.07,0
3,18,11,0,1,20,259.4,389.07,0
4,18,10,0,0,31,259.4,389.07,0
5,18,13,0,2,7,259.4,389.07,0
6,18,13,0,3,6,259.4,389.07,0
7,18,13,5,1,3,259.4,389.07,0
8,18,14,0,0,16,259.4,389.07,0
9,18,11,0,2,46,259.4,389.07,0
10,18,11,0,1,20,259.4,389.07,0
11,18,10,0,0,5,259.4,389.07,0
12,18,10,0,0,27,259.4,389.07,0
13,18,11,0,3,5,259.4,389.07,0
14,18,10,0,1,20,259.4,389.07,0
15,18,10,0,0,12,259.4,389.07,0
16,18,13,2,3,55,259.4,389.07,0
17,18,10,0,0,14,259.4,389.07,0
18,18,13,0,2,28,259.4,389.07,0
19,18,15,0,1,28,259.4,389.07,0
20,18,11,0,0,9,259.4,389.07,0
21,18,10,0,1,22,259.4,389.07,0
22,18,14,6,1,19,259.4,389.07,0
23,18,14,0,3,13,259.4,389.07,0
24,18,12,0,6,24,259.4,389.07,0
25,18,10,0,0,16,259.4,389.07,0
26,18,11,0,0,8,259.4,389.07,0
27,18,12,0,3,35,259.4,389.07,0
28,18,12,0,6,62,259.4,389.07,0
29,18,15,8,3,19,259.4,389.07,0
30,18,16,6,2,10,259.4,389.07,0
31,18,14,0,1,19,259.4,389.07,0
32,18,11,0,1,2,259.4,389.07,0
33,18,11,0,0,48,259.4,389.07,0
34,18,11,0,2,15,259.4,389.07,0
35,18,11,0,1,6,259.4,389.07,0
36,18,12,7,1,16,259.4,389.07,0
37,18,15,12,1,0,259.4,389.07,0
38,18,13,0,1,8,259.4,389.07,0
39,18,11,0,3,4,259.4,389.07,0
40,18,11,0,2,9,259.4,389.07,0
41,18,14,4,0,11,259.4,389.07,0
42,18,11,0,4,14,259.4,389.07,0
43,18,13,5,2,9,259.4,389.07,0
44,18,11,0,0,12,259.4,389.07,0
45,18,10,0,0,19,259.4,389.07,0
46,18,11,0,0,41,259.4,389.07,0
47,18,10,0,0,55,259.4,389.07,0
48,18,14,0,2,36,259.4,389.07,0
49,18,15,0,3,41,259.4,389.07,0
50,18,13,0,2,22,259.4,389.07,0
51,18,14,0,2,33,259.4,389.07,0
52,18,10,0,0,11,259.4,389.07,0
53,18,12,5,1,8,259.4,389.07,0
54,18,14,6,2,22,259.4,389.07,0
55,18,12,1,0,18,259.4,389.07,0
56,18,14,3,2,6,259.4,389.07,0
57,18,11,2,2,15,259.4,389.07,0
58,18,17,0,2,21,259.4,389.07,0
59,18,12,0,0,28,259.4,389.07,0
60,18,13,0,1,4,259.4,389.07,0
61,18,11,0,2,19,259.4,389.07,0
62,18,17,0,2,34,259.4,389.07,0
63,18,13,0,0,58,259.4,389.07,0
64,18,13,0,2,5,259.4,389.07,0
65,18,11,0,0,20,259.4,389.07,0
66,18,11,0,0,11,259.4,389.07,0
67,18,10,0,0,12,259.4,389.07,0
68,18,12,0,0,10,259.4,389.07,0
69,18,11,0,1,11,259.4,389.07,0
